driverId,constructorId,number,grid,position,positionText,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,FastestLapSpeed,statusId
perez,racing_point,11,4,4,4,12,53,+30.558,5670922.0,52.0,8.0,1:38.141,214.515,Finished
ricciardo,renault,3,5,5,5,10,53,+52.065,5692429.0,53.0,6.0,1:37.886,215.074,Finished
leclerc,ferrari,16,10,6,6,8,53,+1:02.186,5702550.0,47.0,11.0,1:39.053,212.540,Finished
ocon,renault,31,7,7,7,6,53,+1:08.006,5708370.0,48.0,13.0,1:39.216,212.191,Finished
kvyat,alphatauri,26,11,8,8,4,53,+1:08.740,5709104.0,48.0,12.0,1:39.133,212.369,Finished
gasly,alphatauri,10,9,9,9,2,53,+1:29.766,5730130.0,50.0,2.0,1:37.231,216.523,Finished
albon,red_bull,23,15,10,10,1,53,+1:37.860,5738224.0,51.0,9.0,1:38.377,214.001,Finished
giovinazzi,alfa,99,17,11,11,0,52,,,44.0,16.0,1:39.766,211.021,+1 Lap
kevin_magnussen,haas,20,18,12,12,0,52,,,52.0,17.0,1:40.380,209.731,+1 Lap
vettel,ferrari,5,14,13,13,0,52,,,46.0,14.0,1:39.588,211.398,+1 Lap
raikkonen,alfa,7,19,14,14,0,52,,,37.0,10.0,1:38.858,212.960,+1 Lap
norris,mclaren,4,8,15,15,0,52,,,50.0,5.0,1:37.377,216.198,+1 Lap
latifi,williams,6,20,16,16,0,52,,,47.0,18.0,1:41.044,208.352,+1 Lap
grosjean,haas,8,16,17,17,0,52,,,44.0,15.0,1:39.614,211.343,+1 Lap
russell,williams,63,13,18,18,0,52,,,52.0,4.0,1:37.352,216.254,+1 Lap
sainz,mclaren,55,6,19,R,0,0,,,,,,,Accident
stroll,racing_point,18,12,20,R,0,0,,,,,,,Collision
hamilton,mercedes,44,2,1,1,25,60,1:35:49.641,5749641.0,58.0,2.0,1:28.145,210.253,Finished
max_verstappen,red_bull,33,3,2,2,19,60,+4.470,5754111.0,60.0,1.0,1:28.139,210.267,Finished
ricciardo,renault,3,6,3,3,15,60,+14.613,5764254.0,53.0,3.0,1:29.584,206.876,Finished
perez,racing_point,11,9,4,4,12,60,+16.070,5765711.0,58.0,4.0,1:29.700,206.608,Finished
sainz,mclaren,55,10,5,5,10,60,+21.905,5771546.0,53.0,6.0,1:30.129,205.625,Finished
gasly,alphatauri,10,12,6,6,8,60,+22.766,5772407.0,53.0,5.0,1:30.110,205.668,Finished
leclerc,ferrari,16,4,7,7,6,60,+30.814,5780455.0,54.0,10.0,1:30.712,204.303,Finished
hulkenberg,racing_point,27,20,8,8,4,60,+32.596,5782237.0,58.0,11.0,1:30.733,204.256,Finished
grosjean,haas,8,16,9,9,2,60,+39.081,5788722.0,54.0,14.0,1:31.562,202.407,Finished
giovinazzi,alfa,99,14,10,10,1,60,+40.035,5789676.0,38.0,12.0,1:30.909,203.861,Finished
vettel,ferrari,5,11,11,11,0,60,+40.810,5790451.0,43.0,7.0,1:30.408,204.990,Finished
raikkonen,alfa,7,19,12,12,0,60,+41.476,5791117.0,54.0,9.0,1:30.512,204.755,Finished
kevin_magnussen,haas,20,15,13,13,0,60,+49.585,5799226.0,37.0,8.0,1:30.456,204.881,Finished
latifi,williams,6,18,14,14,0,60,+54.449,5804090.0,39.0,13.0,1:31.377,202.816,Finished
kvyat,alphatauri,26,13,15,15,0,60,+55.588,5805229.0,41.0,16.0,1:32.214,200.975,Finished
norris,mclaren,4,8,16,R,0,42,,,40.0,17.0,1:32.328,200.727,Power Unit
albon,red_bull,23,5,17,R,0,23,,,9.0,18.0,1:32.330,200.723,Radiator
ocon,renault,31,7,18,R,0,22,,,21.0,19.0,1:33.189,198.873,Gearbox
bottas,mercedes,77,1,19,R,0,18,,,8.0,15.0,1:31.884,201.697,Power Unit
russell,williams,63,17,20,R,0,12,,,6.0,20.0,1:34.526,196.060,Collision
hamilton,mercedes,44,1,1,1,26,66,1:29:56.828,5396828.0,63.0,1.0,1:18.750,212.708,Finished
bottas,mercedes,77,2,2,2,18,66,+25.592,5422420.0,66.0,2.0,1:19.345,211.113,Finished
max_verstappen,red_bull,33,3,3,3,15,66,+34.508,5431336.0,62.0,4.0,1:19.854,209.767,Finished
leclerc,ferrari,16,4,4,4,12,66,+1:05.312,5462140.0,66.0,7.0,1:20.408,208.322,Finished
gasly,alphatauri,10,9,5,5,10,65,,,65.0,9.0,1:20.551,207.952,+1 Lap
sainz,mclaren,55,7,6,6,8,65,,,65.0,6.0,1:20.268,208.685,+1 Lap
perez,racing_point,11,5,7,7,6,65,,,49.0,11.0,1:20.802,207.306,+1 Lap
ocon,renault,31,11,8,8,4,65,,,61.0,12.0,1:20.859,207.160,+1 Lap
ricciardo,renault,3,10,9,9,2,65,,,61.0,14.0,1:20.906,207.040,+1 Lap
vettel,ferrari,5,15,10,10,1,65,,,62.0,10.0,1:20.731,207.489,+1 Lap
raikkonen,alfa,7,16,11,11,0,65,,,60.0,15.0,1:21.058,206.652,+1 Lap
albon,red_bull,23,6,12,12,0,65,,,61.0,5.0,1:19.890,209.673,+1 Lap
norris,mclaren,4,8,13,13,0,65,,,65.0,3.0,1:19.360,211.073,+1 Lap
russell,williams,63,14,14,14,0,65,,,62.0,13.0,1:20.882,207.101,+1 Lap
giovinazzi,alfa,99,17,15,15,0,65,,,46.0,20.0,1:21.893,204.544,+1 Lap
kevin_magnussen,haas,20,19,16,16,0,65,,,63.0,16.0,1:21.460,205.632,+1 Lap
grosjean,haas,8,18,17,17,0,65,,,59.0,17.0,1:21.664,205.118,+1 Lap
latifi,williams,6,20,18,18,0,64,,,53.0,19.0,1:21.859,204.629,+2 Laps
kvyat,alphatauri,26,13,19,19,0,64,,,59.0,8.0,1:20.449,208.216,+2 Laps
stroll,racing_point,18,12,20,R,0,51,,,45.0,18.0,1:21.694,205.043,Collision damage
hamilton,mercedes,44,2,1,1,26,63,1:28:32.430,5312430.0,63.0,1.0,1:15.484,234.121,Finished
bottas,mercedes,77,1,2,2,18,63,+5.783,5318213.0,63.0,2.0,1:15.902,232.831,Finished
ricciardo,renault,3,5,3,3,15,63,+14.320,5326750.0,62.0,4.0,1:17.552,227.878,Finished
kvyat,alphatauri,26,8,4,4,12,63,+15.141,5327571.0,62.0,6.0,1:17.666,227.543,Finished
leclerc,ferrari,16,7,5,5,10,63,+19.111,5331541.0,62.0,12.0,1:18.173,226.067,Finished
perez,racing_point,11,11,6,6,8,63,+19.652,5332082.0,49.0,9.0,1:18.084,226.325,Finished
sainz,mclaren,55,10,7,7,6,63,+20.230,5332660.0,62.0,11.0,1:18.118,226.226,Finished
norris,mclaren,4,9,8,8,4,63,+21.131,5333561.0,63.0,8.0,1:18.069,226.368,Finished
raikkonen,alfa,7,18,9,9,2,63,+22.224,5334654.0,63.0,10.0,1:18.088,226.313,Finished
giovinazzi,alfa,99,20,10,10,1,63,+26.398,5338828.0,61.0,15.0,1:18.794,224.286,Finished
latifi,williams,6,19,11,11,0,63,+27.135,5339565.0,37.0,14.0,1:18.719,224.499,Finished
vettel,ferrari,5,14,12,12,0,63,+28.453,5340883.0,44.0,7.0,1:17.767,227.248,Finished
stroll,racing_point,18,15,13,13,0,63,+29.163,5341593.0,46.0,13.0,1:18.360,225.528,Finished
grosjean,haas,8,16,14,14,0,63,+32.935,5345365.0,45.0,17.0,1:18.822,224.206,Finished
albon,red_bull,23,6,15,15,0,63,+57.284,5369714.0,63.0,3.0,1:16.177,231.991,Finished
russell,williams,63,13,16,R,0,51,,,43.0,16.0,1:18.811,224.237,Accident
max_verstappen,red_bull,33,3,17,R,0,50,,,44.0,5.0,1:17.637,227.628,Puncture
kevin_magnussen,haas,20,17,18,R,0,47,,,45.0,18.0,1:19.273,222.930,Illness
ocon,renault,31,12,19,R,0,27,,,22.0,19.0,1:19.606,221.998,Gearbox
gasly,alphatauri,10,4,20,R,0,8,,,5.0,20.0,1:20.403,219.797,Water pressure
hamilton,mercedes,44,6,1,1,25,58,1:42:19.313,6139313.0,56.0,6.0,1:39.413,193.302,Finished
perez,racing_point,11,3,2,2,18,58,+31.633,6170946.0,50.0,12.0,1:40.392,191.417,Finished
vettel,ferrari,5,11,3,3,15,58,+31.960,6171273.0,53.0,8.0,1:39.662,192.819,Finished
leclerc,ferrari,16,12,4,4,12,58,+33.858,6173171.0,47.0,11.0,1:39.961,192.242,Finished
sainz,mclaren,55,15,5,5,10,58,+34.363,6173676.0,56.0,4.0,1:38.754,194.592,Finished
max_verstappen,red_bull,33,2,6,6,8,58,+44.873,6184186.0,53.0,3.0,1:38.431,195.231,Finished
albon,red_bull,23,4,7,7,6,58,+46.484,6185797.0,54.0,5.0,1:39.099,193.915,Finished
norris,mclaren,4,14,8,8,5,58,+1:01.259,6200572.0,58.0,1.0,1:36.806,198.508,Finished
stroll,racing_point,18,1,9,9,2,58,+1:12.353,6211666.0,55.0,10.0,1:39.921,192.319,Finished
ricciardo,renault,3,5,10,10,1,58,+1:35.460,6234773.0,54.0,13.0,1:40.677,190.875,Finished
ocon,renault,31,7,11,11,0,57,,,55.0,16.0,1:41.006,190.254,+1 Lap
kvyat,alphatauri,26,16,12,12,0,57,,,53.0,17.0,1:41.019,190.229,+1 Lap
gasly,alphatauri,10,19,13,13,0,57,,,53.0,7.0,1:39.586,192.966,+1 Lap
bottas,mercedes,77,9,14,14,0,57,,,57.0,2.0,1:38.193,195.704,+1 Lap
raikkonen,alfa,7,8,15,15,0,57,,,57.0,9.0,1:39.743,192.663,+1 Lap
russell,williams,63,0,16,16,0,57,,,51.0,14.0,1:40.814,190.616,+1 Lap
kevin_magnussen,haas,20,13,17,17,0,55,,,45.0,15.0,1:40.948,190.363,Withdrew
grosjean,haas,8,17,18,R,0,49,,,38.0,18.0,1:43.281,186.063,Collision damage
latifi,williams,6,0,19,R,0,39,,,32.0,19.0,1:43.495,185.678,Collision damage
giovinazzi,alfa,99,10,20,R,0,11,,,11.0,20.0,1:51.122,172.934,Gearbox
hamilton,mercedes,44,1,1,1,25,57,2:59:47.515,10787515.0,38.0,3.0,1:32.864,209.803,Finished
max_verstappen,red_bull,33,3,2,2,19,57,+1.254,10788769.0,48.0,1.0,1:32.014,211.741,Finished
albon,red_bull,23,4,3,3,15,57,+8.005,10795520.0,41.0,10.0,1:33.684,207.967,Finished
norris,mclaren,4,9,4,4,12,57,+11.337,10798852.0,53.0,7.0,1:33.588,208.180,Finished
sainz,mclaren,55,15,5,5,10,57,+11.787,10799302.0,46.0,5.0,1:33.411,208.575,Finished
gasly,alphatauri,10,8,6,6,8,57,+11.942,10799457.0,48.0,16.0,1:34.817,205.482,Finished
ricciardo,renault,3,6,7,7,6,57,+19.368,10806883.0,38.0,2.0,1:32.827,209.887,Finished
bottas,mercedes,77,2,8,8,4,57,+19.680,10807195.0,28.0,4.0,1:33.352,208.706,Finished
ocon,renault,31,7,9,9,2,57,+22.803,10810318.0,37.0,13.0,1:34.354,206.490,Finished
leclerc,ferrari,16,12,10,10,1,56,,,44.0,8.0,1:33.625,208.098,+1 Lap
kvyat,alphatauri,26,10,11,11,0,56,,,35.0,12.0,1:34.141,206.957,+1 Lap
russell,williams,63,14,12,12,0,56,,,47.0,17.0,1:35.042,204.995,+1 Lap
vettel,ferrari,5,11,13,13,0,56,,,41.0,11.0,1:33.861,207.575,+1 Lap
latifi,williams,6,20,14,14,0,56,,,39.0,15.0,1:34.591,205.973,+1 Lap
raikkonen,alfa,7,17,15,15,0,56,,,43.0,6.0,1:33.573,208.213,+1 Lap
giovinazzi,alfa,99,16,16,16,0,56,,,22.0,14.0,1:34.536,206.092,+1 Lap
kevin_magnussen,haas,20,18,17,17,0,56,,,29.0,18.0,1:35.241,204.567,+1 Lap
perez,racing_point,11,5,18,18,0,53,,,40.0,9.0,1:33.629,208.089,Engine
stroll,racing_point,18,13,19,R,0,2,,,,,,,Collision
grosjean,haas,8,19,20,R,0,0,,,,,,,Collision
perez,racing_point,11,5,1,1,25,87,1:31:15.114,5475114.0,69.0,3.0,0:56.789,224.599,Finished
ocon,renault,31,11,2,2,18,87,+10.518,5485632.0,75.0,12.0,0:57.350,222.402,Finished
stroll,racing_point,18,10,3,3,15,87,+11.869,5486983.0,85.0,14.0,0:57.388,222.255,Finished
sainz,mclaren,55,8,4,4,12,87,+12.580,5487694.0,80.0,9.0,0:57.165,223.122,Finished
ricciardo,renault,3,7,5,5,10,87,+13.330,5488444.0,57.0,6.0,0:56.979,223.850,Finished
albon,red_bull,23,12,6,6,8,87,+13.842,5488956.0,52.0,8.0,0:57.056,223.548,Finished
kvyat,alphatauri,26,6,7,7,6,87,+14.534,5489648.0,80.0,7.0,0:57.001,223.764,Finished
bottas,mercedes,77,1,8,8,4,87,+15.389,5490503.0,60.0,2.0,0:56.563,225.497,Finished
russell,mercedes,63,2,9,9,3,87,+18.556,5493670.0,80.0,1.0,0:55.404,230.214,Finished
norris,mclaren,4,19,10,10,1,87,+19.541,5494655.0,85.0,11.0,0:57.270,222.713,Finished
gasly,alphatauri,10,9,11,11,0,87,+20.527,5495641.0,53.0,10.0,0:57.220,222.908,Finished
vettel,ferrari,5,13,12,12,0,87,+22.611,5497725.0,56.0,5.0,0:56.905,224.141,Finished
giovinazzi,alfa,99,14,13,13,0,87,+24.111,5499225.0,56.0,4.0,0:56.887,224.212,Finished
raikkonen,alfa,7,18,14,14,0,87,+26.153,5501267.0,56.0,13.0,0:57.375,222.305,Finished
kevin_magnussen,haas,20,15,15,15,0,87,+32.370,5507484.0,57.0,16.0,0:57.516,221.760,Finished
aitken,williams,89,17,16,16,0,87,+33.674,5508788.0,56.0,15.0,0:57.392,222.240,Finished
pietro_fittipaldi,haas,51,20,17,17,0,87,+36.858,5511972.0,56.0,17.0,0:57.742,220.892,Finished
latifi,williams,6,16,18,R,0,52,,,29.0,18.0,0:58.206,219.132,Engine
max_verstappen,red_bull,33,3,19,R,0,0,,,,,,,Accident
leclerc,ferrari,16,4,20,R,0,0,,,,,,,Collision
max_verstappen,red_bull,33,1,1,1,25,55,1:36:28.645,5788645.0,14.0,2.0,1:40.958,198.046,Finished
bottas,mercedes,77,2,2,2,18,55,+15.976,5804621.0,40.0,3.0,1:41.131,197.707,Finished
hamilton,mercedes,44,3,3,3,15,55,+18.415,5807060.0,37.0,5.0,1:41.420,197.144,Finished
albon,red_bull,23,5,4,4,12,55,+19.987,5808632.0,42.0,4.0,1:41.227,197.520,Finished
norris,mclaren,4,4,5,5,10,55,+1:00.729,5849374.0,53.0,12.0,1:41.964,196.092,Finished
sainz,mclaren,55,6,6,6,8,55,+1:05.662,5854307.0,48.0,11.0,1:41.947,196.125,Finished
ricciardo,renault,3,11,7,7,7,55,+1:13.748,5862393.0,55.0,1.0,1:40.926,198.109,Finished
gasly,alphatauri,10,9,8,8,4,55,+1:29.718,5878363.0,53.0,15.0,1:42.474,195.116,Finished
ocon,renault,31,10,9,9,2,55,+1:41.069,5799996.0,47.0,18.0,1:42.894,194.320,Finished
stroll,racing_point,18,8,10,10,1,55,+1:42.738,5790314.0,41.0,9.0,1:41.866,196.281,Finished
kvyat,alphatauri,26,7,11,11,0,54,,,47.0,17.0,1:42.704,194.679,+1 Lap
raikkonen,alfa,7,15,12,12,0,54,,,53.0,14.0,1:42.148,195.739,+1 Lap
leclerc,ferrari,16,12,13,13,0,54,,,24.0,10.0,1:41.908,196.200,+1 Lap
vettel,ferrari,5,13,14,14,0,54,,,37.0,6.0,1:41.475,197.037,+1 Lap
russell,williams,63,16,15,15,0,54,,,54.0,20.0,1:43.328,193.504,+1 Lap
giovinazzi,alfa,99,14,16,16,0,54,,,29.0,7.0,1:41.675,196.650,+1 Lap
latifi,williams,6,18,17,17,0,54,,,49.0,16.0,1:42.497,195.073,+1 Lap
kevin_magnussen,haas,20,20,18,18,0,54,,,50.0,13.0,1:41.999,196.025,+1 Lap
pietro_fittipaldi,haas,51,17,19,19,0,53,,,50.0,8.0,1:41.707,196.588,+2 Laps
perez,racing_point,11,19,20,R,0,8,,,6.0,19.0,1:43.263,193.625,Transmission
hamilton,mercedes,44,2,1,1,25,56,1:32:03.897,5523897.0,44.0,4.0,1:34.015,207.235,Finished
max_verstappen,red_bull,33,1,2,2,18,56,+0.745,5524642.0,41.0,2.0,1:33.228,208.984,Finished
bottas,mercedes,77,3,3,3,16,56,+37.383,5561280.0,56.0,1.0,1:32.090,211.566,Finished
norris,mclaren,4,7,4,4,12,56,+46.466,5570363.0,38.0,6.0,1:34.396,206.398,Finished
perez,red_bull,11,0,5,5,10,56,+52.047,5575944.0,44.0,3.0,1:33.970,207.334,Finished
leclerc,ferrari,16,4,6,6,8,56,+59.090,5582987.0,39.0,11.0,1:34.988,205.112,Finished
ricciardo,mclaren,3,6,7,7,6,56,+66.004,5589901.0,36.0,10.0,1:34.932,205.233,Finished
sainz,ferrari,55,8,8,8,4,56,+67.100,5590997.0,48.0,7.0,1:34.509,206.151,Finished
tsunoda,alphatauri,22,13,9,9,2,56,+85.692,5609589.0,38.0,8.0,1:34.761,205.603,Finished
stroll,aston_martin,18,10,10,10,1,56,+86.713,5610610.0,31.0,9.0,1:34.865,205.378,Finished
raikkonen,alfa,7,14,11,11,0,56,+88.864,5612761.0,45.0,14.0,1:35.192,204.672,Finished
giovinazzi,alfa,99,12,12,12,0,55,,,32.0,13.0,1:35.122,204.823,+1 Lap
ocon,alpine,31,16,13,13,0,55,,,33.0,15.0,1:35.250,204.548,+1 Lap
russell,williams,63,15,14,14,0,55,,,40.0,12.0,1:35.036,205.008,+1 Lap
vettel,aston_martin,5,20,15,15,0,55,,,26.0,16.0,1:35.566,203.871,+1 Lap
mick_schumacher,haas,47,18,16,16,0,55,,,38.0,18.0,1:36.134,202.667,+1 Lap
gasly,alphatauri,10,5,17,17,0,52,,,48.0,5.0,1:34.090,207.069,Retired
latifi,williams,6,17,18,18,0,51,,,16.0,19.0,1:36.602,201.685,Retired
alonso,alpine,14,9,19,R,0,32,,,31.0,17.0,1:36.063,202.816,Brakes
mazepin,haas,9,19,20,R,0,0,,,,,,,Accident
max_verstappen,red_bull,33,3,1,1,25,63,2:02:34.598,7354598.0,60.0,2.0,1:17.524,227.960,Finished
hamilton,mercedes,44,1,2,2,19,63,+22.000,7376598.0,60.0,1.0,1:16.702,230.403,Finished
norris,mclaren,4,7,3,3,15,63,+23.702,7378300.0,63.0,3.0,1:18.259,225.819,Finished
leclerc,ferrari,16,4,4,4,12,63,+25.579,7380177.0,60.0,6.0,1:18.379,225.473,Finished
sainz,ferrari,55,11,5,5,10,63,+27.036,7381634.0,60.0,7.0,1:18.490,225.154,Finished
ricciardo,mclaren,3,6,6,6,8,63,+51.220,7405818.0,54.0,12.0,1:19.341,222.739,Finished
gasly,alphatauri,10,5,7,7,6,63,+52.818,7407416.0,52.0,9.0,1:18.994,223.718,Finished
stroll,aston_martin,18,10,8,8,4,63,+56.909,7411507.0,59.0,8.0,1:18.782,224.320,Finished
ocon,alpine,31,9,9,9,2,63,+65.704,7420302.0,62.0,15.0,1:19.422,222.512,Finished
alonso,alpine,14,15,10,10,1,63,+66.561,7421159.0,62.0,14.0,1:19.417,222.526,Finished
perez,red_bull,11,2,11,11,0,63,+67.151,7421749.0,62.0,13.0,1:19.396,222.585,Finished
tsunoda,alphatauri,22,20,12,12,0,63,+73.184,7427782.0,49.0,4.0,1:18.334,225.603,Finished
raikkonen,alfa,7,16,13,13,0,63,+94.773,7449371.0,62.0,5.0,1:18.353,225.548,Finished
giovinazzi,alfa,99,17,14,14,0,62,,,57.0,16.0,1:19.470,222.378,+1 Lap
vettel,aston_martin,5,0,15,15,0,61,,,59.0,10.0,1:19.074,223.491,Gearbox
mick_schumacher,haas,47,18,16,16,0,61,,,58.0,11.0,1:19.193,223.156,+2 Laps
mazepin,haas,9,19,17,17,0,61,,,55.0,17.0,1:20.402,219.800,+2 Laps
bottas,mercedes,77,8,18,R,0,30,,,30.0,19.0,1:28.485,199.721,Collision
russell,williams,63,12,19,R,0,30,,,28.0,18.0,1:26.543,204.203,Collision
latifi,williams,6,14,20,R,0,0,,,,,,,Collision
hamilton,mercedes,44,2,1,1,25,66,1:34:31.421,5671421.0,47.0,4.0,1:20.933,206.971,Finished
max_verstappen,red_bull,33,3,2,2,18,66,+29.148,5700569.0,62.0,3.0,1:20.695,207.581,Finished
bottas,mercedes,77,1,3,3,16,66,+33.530,5704951.0,65.0,1.0,1:19.865,209.738,Finished
perez,red_bull,11,4,4,4,12,66,+39.735,5711156.0,55.0,2.0,1:20.643,207.715,Finished
norris,mclaren,4,7,5,5,10,66,+51.369,5722790.0,55.0,7.0,1:21.696,205.038,Finished
leclerc,ferrari,16,8,6,6,8,66,+55.781,5727202.0,63.0,6.0,1:21.496,205.541,Finished
ocon,alpine,31,6,7,7,6,66,+1:03.749,5735170.0,34.0,8.0,1:21.886,204.562,Finished
alonso,alpine,14,13,8,8,4,66,+1:04.808,5673229.0,66.0,5.0,1:21.032,206.718,Finished
ricciardo,mclaren,3,16,9,9,2,66,+1:15.369,5746790.0,64.0,10.0,1:21.987,204.310,Finished
gasly,alphatauri,10,9,10,10,1,66,+1:16.463,5747884.0,65.0,11.0,1:22.014,204.243,Finished
sainz,ferrari,55,5,11,11,0,66,+1:18.955,5750376.0,60.0,14.0,1:22.325,203.471,Finished
giovinazzi,alfa,99,12,12,12,0,65,,,60.0,13.0,1:22.167,203.862,+1 Lap
vettel,aston_martin,5,10,13,13,0,65,,,60.0,15.0,1:22.416,203.246,+1 Lap
stroll,aston_martin,18,17,14,14,0,65,,,59.0,9.0,1:21.970,204.352,+1 Lap
tsunoda,alphatauri,22,14,15,15,0,65,,,61.0,12.0,1:22.058,204.133,+1 Lap
russell,williams,63,11,16,16,0,65,,,60.0,16.0,1:22.654,202.661,+1 Lap
mick_schumacher,haas,47,19,17,17,0,64,,,61.0,17.0,1:22.755,202.414,+2 Laps
latifi,williams,6,18,18,18,0,64,,,60.0,18.0,1:23.155,201.440,+2 Laps
mazepin,haas,9,20,19,19,0,64,,,64.0,19.0,1:23.641,200.270,+2 Laps
raikkonen,alfa,7,15,20,R,0,1,,,,,,,Collision damage
hamilton,mercedes,44,1,1,1,25,66,1:33:07.680,5587680.0,54.0,5.0,1:20.665,208.640,Finished
max_verstappen,red_bull,33,2,2,2,19,66,+15.841,5603521.0,62.0,1.0,1:18.149,215.357,Finished
bottas,mercedes,77,3,3,3,15,66,+26.610,5614290.0,65.0,2.0,1:19.430,211.884,Finished
leclerc,ferrari,16,4,4,4,12,66,+54.616,5642296.0,64.0,4.0,1:20.459,209.174,Finished
perez,red_bull,11,8,5,5,10,66,+1:03.671,5651351.0,60.0,3.0,1:19.483,211.743,Finished
ricciardo,mclaren,3,7,6,6,8,66,+1:13.768,5661448.0,60.0,10.0,1:21.853,205.612,Finished
sainz,ferrari,55,6,7,7,6,66,+1:14.670,5662350.0,53.0,9.0,1:21.568,206.330,Finished
norris,mclaren,4,9,8,8,4,65,,,56.0,7.0,1:21.279,207.064,+1 Lap
ocon,alpine,31,5,9,9,2,65,,,46.0,18.0,1:23.311,202.014,+1 Lap
gasly,alphatauri,10,12,10,10,1,65,,,64.0,8.0,1:21.375,206.820,+1 Lap
stroll,aston_martin,18,11,11,11,0,65,,,47.0,11.0,1:22.607,203.735,+1 Lap
raikkonen,alfa,7,17,12,12,0,65,,,54.0,15.0,1:22.868,203.094,+1 Lap
vettel,aston_martin,5,13,13,13,0,65,,,56.0,14.0,1:22.820,203.211,+1 Lap
russell,williams,63,15,14,14,0,65,,,30.0,17.0,1:23.208,202.264,+1 Lap
giovinazzi,alfa,99,14,15,15,0,65,,,42.0,13.0,1:22.802,203.255,+1 Lap
latifi,williams,6,19,16,16,0,65,,,57.0,16.0,1:22.905,203.003,+1 Lap
alonso,alpine,14,10,17,17,0,65,,,63.0,6.0,1:21.182,207.311,+1 Lap
mick_schumacher,haas,47,18,18,18,0,64,,,54.0,12.0,1:22.637,203.661,+2 Laps
mazepin,haas,9,20,19,19,0,64,,,45.0,19.0,1:24.040,200.261,+2 Laps
tsunoda,alphatauri,22,16,20,R,0,6,,,5.0,20.0,1:24.825,198.408,Electrical
max_verstappen,red_bull,33,2,1,1,25,78,1:38:56.820,5936820.0,58.0,6.0,1:14.649,160.929,Finished
sainz,ferrari,55,4,2,2,18,78,+8.968,5945788.0,35.0,5.0,1:14.621,160.989,Finished
norris,mclaren,4,5,3,3,15,78,+19.427,5956247.0,76.0,7.0,1:14.670,160.883,Finished
perez,red_bull,11,9,4,4,12,78,+20.490,5957310.0,32.0,3.0,1:14.552,161.138,Finished
vettel,aston_martin,5,8,5,5,10,78,+52.591,5989411.0,33.0,11.0,1:15.316,159.503,Finished
gasly,alphatauri,10,6,6,6,8,78,+53.896,5990716.0,71.0,14.0,1:15.412,159.300,Finished
hamilton,mercedes,44,7,7,7,7,78,+1:08.231,6005051.0,69.0,1.0,1:12.909,164.769,Finished
stroll,aston_martin,18,13,8,8,4,77,,,74.0,8.0,1:14.674,160.875,+1 Lap
ocon,alpine,31,11,9,9,2,77,,,41.0,12.0,1:15.316,159.503,+1 Lap
giovinazzi,alfa,99,10,10,10,1,77,,,41.0,13.0,1:15.331,159.472,+1 Lap
raikkonen,alfa,7,14,11,11,0,77,,,55.0,9.0,1:14.971,160.237,+1 Lap
ricciardo,mclaren,3,12,12,12,0,77,,,43.0,4.0,1:14.578,161.082,+1 Lap
alonso,alpine,14,17,13,13,0,77,,,70.0,10.0,1:15.026,160.120,+1 Lap
russell,williams,63,15,14,14,0,77,,,59.0,15.0,1:15.539,159.033,+1 Lap
latifi,williams,6,18,15,15,0,77,,,66.0,16.0,1:15.573,158.961,+1 Lap
tsunoda,alphatauri,22,16,16,16,0,77,,,66.0,2.0,1:14.037,162.259,+1 Lap
mazepin,haas,9,19,17,17,0,75,,,64.0,19.0,1:16.866,156.287,+3 Laps
mick_schumacher,haas,47,20,18,18,0,75,,,51.0,18.0,1:16.425,157.189,+3 Laps
bottas,mercedes,77,3,19,R,0,29,,,18.0,17.0,1:15.706,158.682,Wheel nut
leclerc,ferrari,16,1,20,W,0,0,,,,,,,Driveshaft
perez,red_bull,11,6,1,1,25,51,2:13:36.410,8016410.0,45.0,2.0,1:44.687,206.432,Finished
vettel,aston_martin,5,11,2,2,18,51,+1.385,8017795.0,41.0,4.0,1:44.890,206.032,Finished
gasly,alphatauri,10,4,3,3,15,51,+2.762,8019172.0,44.0,6.0,1:45.220,205.386,Finished
leclerc,ferrari,16,1,4,4,12,51,+3.828,8020238.0,46.0,8.0,1:45.382,205.071,Finished
norris,mclaren,4,9,5,5,10,51,+4.754,8021164.0,41.0,7.0,1:45.326,205.180,Finished
alonso,alpine,14,8,6,6,8,51,+6.382,8022792.0,42.0,11.0,1:45.624,204.601,Finished
tsunoda,alphatauri,22,7,7,7,6,51,+6.624,8023034.0,46.0,5.0,1:44.939,205.936,Finished
sainz,ferrari,55,5,8,8,4,51,+7.709,8024119.0,42.0,13.0,1:45.700,204.454,Finished
ricciardo,mclaren,3,13,9,9,2,51,+8.874,8025284.0,43.0,14.0,1:45.713,204.428,Finished
raikkonen,alfa,7,14,10,10,1,51,+9.576,8025986.0,43.0,10.0,1:45.601,204.645,Finished
giovinazzi,alfa,99,20,11,11,0,51,+10.254,8026664.0,44.0,9.0,1:45.575,204.696,Finished
bottas,mercedes,77,10,12,12,0,51,+11.264,8027674.0,43.0,12.0,1:45.665,204.521,Finished
mick_schumacher,haas,47,17,13,13,0,51,+14.241,8030651.0,41.0,18.0,1:47.624,200.799,Finished
mazepin,haas,9,18,14,14,0,51,+14.315,8030725.0,40.0,19.0,1:47.747,200.569,Finished
hamilton,mercedes,44,2,15,15,0,51,+17.668,8034078.0,43.0,3.0,1:44.769,206.270,Finished
