driverId,points,position,positionText,wins
gasly,45.0,10,10,1
sainz,41.0,11,11,0
ocon,36.0,12,12,0
vettel,17.0,13,13,0
kvyat,14.0,14,14,0
hulkenberg,6.0,15,15,0
raikkonen,2.0,16,16,0
giovinazzi,2.0,17,17,0
kevin_magnussen,1.0,18,18,0
latifi,0.0,19,19,0
russell,0.0,20,20,0
grosjean,0.0,21,21,0
hamilton,230.0,1,1,7
bottas,161.0,2,2,2
max_verstappen,147.0,3,3,1
ricciardo,78.0,4,4,0
perez,68.0,5,5,0
norris,65.0,6,6,0
albon,64.0,7,7,0
leclerc,63.0,8,8,0
stroll,57.0,9,9,0
gasly,53.0,10,10,1
sainz,51.0,11,11,0
ocon,36.0,12,12,0
vettel,17.0,13,13,0
kvyat,14.0,14,14,0
hulkenberg,10.0,15,15,0
giovinazzi,3.0,16,16,0
raikkonen,2.0,17,17,0
grosjean,2.0,18,18,0
kevin_magnussen,1.0,19,19,0
latifi,0.0,20,20,0
russell,0.0,21,21,0
hamilton,256.0,1,1,8
bottas,179.0,2,2,2
max_verstappen,162.0,3,3,1
ricciardo,80.0,4,4,0
leclerc,75.0,5,5,0
perez,74.0,6,6,0
norris,65.0,7,7,0
albon,64.0,8,8,0
gasly,63.0,9,9,1
sainz,59.0,10,10,0
stroll,57.0,11,11,0
ocon,40.0,12,12,0
vettel,18.0,13,13,0
kvyat,14.0,14,14,0
hulkenberg,10.0,15,15,0
giovinazzi,3.0,16,16,0
raikkonen,2.0,17,17,0
grosjean,2.0,18,18,0
kevin_magnussen,1.0,19,19,0
latifi,0.0,20,20,0
russell,0.0,21,21,0
hamilton,282.0,1,1,9
bottas,197.0,2,2,2
max_verstappen,162.0,3,3,1
ricciardo,95.0,4,4,0
leclerc,85.0,5,5,0
perez,82.0,6,6,0
norris,69.0,7,7,0
sainz,65.0,8,8,0
albon,64.0,9,9,0
gasly,63.0,10,10,1
stroll,57.0,11,11,0
ocon,40.0,12,12,0
kvyat,26.0,13,13,0
vettel,18.0,14,14,0
hulkenberg,10.0,15,15,0
raikkonen,4.0,16,16,0
giovinazzi,4.0,17,17,0
grosjean,2.0,18,18,0
kevin_magnussen,1.0,19,19,0
latifi,0.0,20,20,0
russell,0.0,21,21,0
hamilton,307.0,1,1,10
bottas,197.0,2,2,2
max_verstappen,170.0,3,3,1
perez,100.0,4,4,0
leclerc,97.0,5,5,0
ricciardo,96.0,6,6,0
sainz,75.0,7,7,0
norris,74.0,8,8,0
albon,70.0,9,9,0
gasly,63.0,10,10,1
stroll,59.0,11,11,0
ocon,40.0,12,12,0
vettel,33.0,13,13,0
kvyat,26.0,14,14,0
hulkenberg,10.0,15,15,0
raikkonen,4.0,16,16,0
giovinazzi,4.0,17,17,0
grosjean,2.0,18,18,0
kevin_magnussen,1.0,19,19,0
latifi,0.0,20,20,0
russell,0.0,21,21,0
hamilton,332.0,1,1,11
bottas,201.0,2,2,2
max_verstappen,189.0,3,3,1
ricciardo,102.0,4,4,0
perez,100.0,5,5,0
leclerc,98.0,6,6,0
norris,86.0,7,7,0
sainz,85.0,8,8,0
albon,85.0,9,9,0
gasly,71.0,10,10,1
stroll,59.0,11,11,0
ocon,42.0,12,12,0
vettel,33.0,13,13,0
kvyat,26.0,14,14,0
hulkenberg,10.0,15,15,0
raikkonen,4.0,16,16,0
giovinazzi,4.0,17,17,0
grosjean,2.0,18,18,0
kevin_magnussen,1.0,19,19,0
latifi,0.0,20,20,0
russell,0.0,21,21,0
hamilton,332.0,1,1,11
bottas,205.0,2,2,2
max_verstappen,189.0,3,3,1
perez,125.0,4,4,1
ricciardo,112.0,5,5,0
leclerc,98.0,6,6,0
sainz,97.0,7,7,0
albon,93.0,8,8,0
norris,87.0,9,9,0
stroll,74.0,10,10,0
gasly,71.0,11,11,1
ocon,60.0,12,12,0
vettel,33.0,13,13,0
kvyat,32.0,14,14,0
hulkenberg,10.0,15,15,0
raikkonen,4.0,16,16,0
giovinazzi,4.0,17,17,0
russell,3.0,18,18,0
grosjean,2.0,19,19,0
kevin_magnussen,1.0,20,20,0
latifi,0.0,21,21,0
aitken,0.0,22,22,0
pietro_fittipaldi,0.0,23,23,0
hamilton,347.0,1,1,11
bottas,223.0,2,2,2
max_verstappen,214.0,3,3,2
perez,125.0,4,4,1
ricciardo,119.0,5,5,0
sainz,105.0,6,6,0
albon,105.0,7,7,0
leclerc,98.0,8,8,0
norris,97.0,9,9,0
gasly,75.0,10,10,1
stroll,75.0,11,11,0
ocon,62.0,12,12,0
vettel,33.0,13,13,0
kvyat,32.0,14,14,0
hulkenberg,10.0,15,15,0
raikkonen,4.0,16,16,0
giovinazzi,4.0,17,17,0
russell,3.0,18,18,0
grosjean,2.0,19,19,0
kevin_magnussen,1.0,20,20,0
latifi,0.0,21,21,0
aitken,0.0,22,22,0
pietro_fittipaldi,0.0,23,23,0
hamilton,25.0,1,1,1
max_verstappen,18.0,2,2,0
bottas,16.0,3,3,0
norris,12.0,4,4,0
perez,10.0,5,5,0
leclerc,8.0,6,6,0
ricciardo,6.0,7,7,0
sainz,4.0,8,8,0
tsunoda,2.0,9,9,0
stroll,1.0,10,10,0
raikkonen,0.0,11,11,0
giovinazzi,0.0,12,12,0
ocon,0.0,13,13,0
russell,0.0,14,14,0
vettel,0.0,15,15,0
mick_schumacher,0.0,16,16,0
gasly,0.0,17,17,0
latifi,0.0,18,18,0
alonso,0.0,19,19,0
mazepin,0.0,20,20,0
hamilton,44.0,1,1,1
max_verstappen,43.0,2,2,1
norris,27.0,3,3,0
leclerc,20.0,4,4,0
bottas,16.0,5,5,0
sainz,14.0,6,6,0
ricciardo,14.0,7,7,0
perez,10.0,8,8,0
gasly,6.0,9,9,0
stroll,5.0,10,10,0
tsunoda,2.0,11,11,0
ocon,2.0,12,12,0
alonso,1.0,13,13,0
raikkonen,0.0,14,14,0
giovinazzi,0.0,15,15,0
russell,0.0,16,16,0
vettel,0.0,17,17,0
mick_schumacher,0.0,18,18,0
mazepin,0.0,19,19,0
latifi,0.0,20,20,0
hamilton,69.0,1,1,2
max_verstappen,61.0,2,2,1
norris,37.0,3,3,0
bottas,32.0,4,4,0
leclerc,28.0,5,5,0
perez,22.0,6,6,0
ricciardo,16.0,7,7,0
sainz,14.0,8,8,0
ocon,8.0,9,9,0
gasly,7.0,10,10,0
stroll,5.0,11,11,0
alonso,5.0,12,12,0
tsunoda,2.0,13,13,0
raikkonen,0.0,14,14,0
giovinazzi,0.0,15,15,0
vettel,0.0,16,16,0
russell,0.0,17,17,0
mick_schumacher,0.0,18,18,0
mazepin,0.0,19,19,0
latifi,0.0,20,20,0
hamilton,94.0,1,1,3
max_verstappen,80.0,2,2,1
bottas,47.0,3,3,0
norris,41.0,4,4,0
leclerc,40.0,5,5,0
perez,32.0,6,6,0
ricciardo,24.0,7,7,0
sainz,20.0,8,8,0
ocon,10.0,9,9,0
gasly,8.0,10,10,0
stroll,5.0,11,11,0
alonso,5.0,12,12,0
tsunoda,2.0,13,13,0
raikkonen,0.0,14,14,0
giovinazzi,0.0,15,15,0
vettel,0.0,16,16,0
russell,0.0,17,17,0
mick_schumacher,0.0,18,18,0
latifi,0.0,19,19,0
mazepin,0.0,20,20,0
max_verstappen,105.0,1,1,2
hamilton,101.0,2,2,3
norris,56.0,3,3,0
bottas,47.0,4,4,0
perez,44.0,5,5,0
leclerc,40.0,6,6,0
sainz,38.0,7,7,0
ricciardo,24.0,8,8,0
gasly,16.0,9,9,0
ocon,12.0,10,10,0
vettel,10.0,11,11,0
stroll,9.0,12,12,0
alonso,5.0,13,13,0
tsunoda,2.0,14,14,0
giovinazzi,1.0,15,15,0
raikkonen,0.0,16,16,0
russell,0.0,17,17,0
latifi,0.0,18,18,0
mick_schumacher,0.0,19,19,0
mazepin,0.0,20,20,0
max_verstappen,105.0,1,1,2
hamilton,101.0,2,2,3
perez,69.0,3,3,1
norris,66.0,4,4,0
leclerc,52.0,5,5,0
bottas,47.0,6,6,0
sainz,42.0,7,7,0
gasly,31.0,8,8,0
vettel,28.0,9,9,0
ricciardo,26.0,10,10,0
alonso,13.0,11,11,0
ocon,12.0,12,12,0
stroll,9.0,13,13,0
tsunoda,8.0,14,14,0
raikkonen,1.0,15,15,0
giovinazzi,1.0,16,16,0
mick_schumacher,0.0,17,17,0
russell,0.0,18,18,0
mazepin,0.0,19,19,0
latifi,0.0,20,20,0
max_verstappen,131.0,1,1,3
hamilton,119.0,2,2,3
perez,84.0,3,3,1
norris,76.0,4,4,0
bottas,59.0,5,5,0
leclerc,52.0,6,6,0
sainz,42.0,7,7,0
gasly,37.0,8,8,0
ricciardo,34.0,9,9,0
vettel,30.0,10,10,0
alonso,17.0,11,11,0
ocon,12.0,12,12,0
stroll,10.0,13,13,0
tsunoda,8.0,14,14,0
raikkonen,1.0,15,15,0
giovinazzi,1.0,16,16,0
russell,0.0,17,17,0
mick_schumacher,0.0,18,18,0
mazepin,0.0,19,19,0
latifi,0.0,20,20,0
max_verstappen,156.0,1,1,4
hamilton,138.0,2,2,3
perez,96.0,3,3,1
norris,86.0,4,4,0
bottas,74.0,5,5,0
leclerc,58.0,6,6,0
sainz,50.0,7,7,0
gasly,37.0,8,8,0
ricciardo,34.0,9,9,0
vettel,30.0,10,10,0
alonso,19.0,11,11,0
stroll,14.0,12,12,0
ocon,12.0,13,13,0
tsunoda,9.0,14,14,0
raikkonen,1.0,15,15,0
giovinazzi,1.0,16,16,0
russell,0.0,17,17,0
mick_schumacher,0.0,18,18,0
mazepin,0.0,19,19,0
latifi,0.0,20,20,0
max_verstappen,182.0,1,1,5
hamilton,150.0,2,2,3
perez,104.0,3,3,1
norris,101.0,4,4,0
bottas,92.0,5,5,0
leclerc,62.0,6,6,0
sainz,60.0,7,7,0
ricciardo,40.0,8,8,0
gasly,39.0,9,9,0
vettel,30.0,10,10,0
alonso,20.0,11,11,0
stroll,14.0,12,12,0
ocon,12.0,13,13,0
tsunoda,9.0,14,14,0
raikkonen,1.0,15,15,0
giovinazzi,1.0,16,16,0
russell,0.0,17,17,0
mick_schumacher,0.0,18,18,0
mazepin,0.0,19,19,0
latifi,0.0,20,20,0
max_verstappen,185.0,1,1,5
hamilton,177.0,2,2,4
norris,113.0,3,3,0
bottas,108.0,4,4,0
perez,104.0,5,5,1
leclerc,80.0,6,6,0
sainz,68.0,7,7,0
ricciardo,50.0,8,8,0
gasly,39.0,9,9,0
vettel,30.0,10,10,0
alonso,26.0,11,11,0
stroll,18.0,12,12,0
ocon,14.0,13,13,0
tsunoda,10.0,14,14,0
raikkonen,1.0,15,15,0
giovinazzi,1.0,16,16,0
russell,0.0,17,17,0
mick_schumacher,0.0,18,18,0
latifi,0.0,19,19,0
mazepin,0.0,20,20,0
hamilton,195.0,1,1,4
max_verstappen,187.0,2,2,5
norris,113.0,3,3,0
bottas,108.0,4,4,0
perez,104.0,5,5,1
sainz,83.0,6,6,0
leclerc,80.0,7,7,0
gasly,50.0,8,8,0
ricciardo,50.0,9,9,0
ocon,39.0,10,10,1
alonso,38.0,11,11,0
vettel,30.0,12,12,0
tsunoda,18.0,13,13,0
stroll,18.0,14,14,0
latifi,6.0,15,15,0
russell,4.0,16,16,0
raikkonen,2.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
mazepin,0.0,20,20,0
hamilton,202.5,1,1,4
max_verstappen,199.5,2,2,6
norris,113.0,3,3,0
bottas,108.0,4,4,0
perez,104.0,5,5,1
sainz,83.5,6,6,0
leclerc,82.0,7,7,0
ricciardo,56.0,8,8,0
gasly,54.0,9,9,0
ocon,42.0,10,10,1
alonso,38.0,11,11,0
vettel,35.0,12,12,0
tsunoda,18.0,13,13,0
stroll,18.0,14,14,0
russell,13.0,15,15,0
latifi,7.0,16,16,0
raikkonen,2.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
mazepin,0.0,20,20,0
max_verstappen,224.5,1,1,7
hamilton,221.5,2,2,4
bottas,123.0,3,3,0
norris,114.0,4,4,0
perez,108.0,5,5,1
leclerc,92.0,6,6,0
sainz,89.5,7,7,0
gasly,66.0,8,8,0
ricciardo,56.0,9,9,0
alonso,46.0,10,10,0
ocon,44.0,11,11,1
vettel,35.0,12,12,0
tsunoda,18.0,13,13,0
stroll,18.0,14,14,0
russell,13.0,15,15,0
latifi,7.0,16,16,0
raikkonen,2.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
mazepin,0.0,20,20,0
kubica,0.0,21,21,0
max_verstappen,226.5,1,1,7
hamilton,221.5,2,2,4
bottas,141.0,3,3,0
norris,132.0,4,4,0
perez,118.0,5,5,1
leclerc,104.0,6,6,0
sainz,97.5,7,7,0
ricciardo,83.0,8,8,1
gasly,66.0,9,9,0
alonso,50.0,10,10,0
ocon,45.0,11,11,1
vettel,35.0,12,12,0
stroll,24.0,13,13,0
tsunoda,18.0,14,14,0
russell,15.0,15,15,0
latifi,7.0,16,16,0
raikkonen,2.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
kubica,0.0,20,20,0
mazepin,0.0,21,21,0
hamilton,246.5,1,1,5
max_verstappen,244.5,2,2,7
bottas,151.0,3,3,0
norris,139.0,4,4,0
perez,120.0,5,5,1
sainz,112.5,6,6,0
leclerc,104.0,7,7,0
ricciardo,95.0,8,8,1
gasly,66.0,9,9,0
alonso,58.0,10,10,0
ocon,45.0,11,11,1
vettel,35.0,12,12,0
stroll,24.0,13,13,0
tsunoda,18.0,14,14,0
russell,16.0,15,15,0
latifi,7.0,16,16,0
raikkonen,6.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
kubica,0.0,20,20,0
mazepin,0.0,21,21,0
max_verstappen,262.5,1,1,7
hamilton,256.5,2,2,5
bottas,177.0,3,3,1
norris,145.0,4,4,0
perez,135.0,5,5,1
sainz,116.5,6,6,0
leclerc,116.0,7,7,0
ricciardo,95.0,8,8,1
gasly,74.0,9,9,0
alonso,58.0,10,10,0
ocon,46.0,11,11,1
vettel,35.0,12,12,0
stroll,26.0,13,13,0
tsunoda,18.0,14,14,0
russell,16.0,15,15,0
latifi,7.0,16,16,0
raikkonen,6.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
kubica,0.0,20,20,0
mazepin,0.0,21,21,0
max_verstappen,287.5,1,1,8
hamilton,275.5,2,2,5
bottas,185.0,3,3,1
perez,150.0,4,4,1
norris,149.0,5,5,0
leclerc,128.0,6,6,0
sainz,122.5,7,7,0
ricciardo,105.0,8,8,1
gasly,74.0,9,9,0
alonso,58.0,10,10,0
ocon,46.0,11,11,1
vettel,36.0,12,12,0
stroll,26.0,13,13,0
tsunoda,20.0,14,14,0
russell,16.0,15,15,0
latifi,7.0,16,16,0
raikkonen,6.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
kubica,0.0,20,20,0
mazepin,0.0,21,21,0
max_verstappen,312.5,1,1,9
hamilton,293.5,2,2,5
bottas,185.0,3,3,1
perez,165.0,4,4,1
norris,150.0,5,5,0
leclerc,138.0,6,6,0
sainz,130.5,7,7,0
ricciardo,105.0,8,8,1
gasly,86.0,9,9,0
alonso,60.0,10,10,0
ocon,46.0,11,11,1
vettel,42.0,12,12,0
stroll,26.0,13,13,0
tsunoda,20.0,14,14,0
russell,16.0,15,15,0
raikkonen,10.0,16,16,0
latifi,7.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
kubica,0.0,20,20,0
mazepin,0.0,21,21,0
max_verstappen,332.5,1,1,9
hamilton,318.5,2,2,6
bottas,203.0,3,3,1
perez,178.0,4,4,1
norris,151.0,5,5,0
leclerc,148.0,6,6,0
sainz,139.5,7,7,0
ricciardo,105.0,8,8,1
gasly,92.0,9,9,0
alonso,62.0,10,10,0
ocon,50.0,11,11,1
vettel,42.0,12,12,0
stroll,26.0,13,13,0
tsunoda,20.0,14,14,0
russell,16.0,15,15,0
raikkonen,10.0,16,16,0
latifi,7.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
kubica,0.0,20,20,0
mazepin,0.0,21,21,0
max_verstappen,351.5,1,1,9
hamilton,343.5,2,2,7
bottas,203.0,3,3,1
perez,190.0,4,4,1
norris,153.0,5,5,0
leclerc,152.0,6,6,0
sainz,145.5,7,7,0
ricciardo,105.0,8,8,1
gasly,92.0,9,9,0
alonso,77.0,10,10,0
ocon,60.0,11,11,1
vettel,43.0,12,12,0
stroll,34.0,13,13,0
tsunoda,20.0,14,14,0
russell,16.0,15,15,0
raikkonen,10.0,16,16,0
latifi,7.0,17,17,0
giovinazzi,1.0,18,18,0
mick_schumacher,0.0,19,19,0
kubica,0.0,20,20,0
mazepin,0.0,21,21,0
max_verstappen,369.5,1,1,9
hamilton,369.5,2,2,8
bottas,218.0,3,3,1
perez,190.0,4,4,1
leclerc,158.0,5,5,0
norris,154.0,6,6,0
sainz,149.5,7,7,0
ricciardo,115.0,8,8,1
gasly,100.0,9,9,0
alonso,77.0,10,10,0
ocon,72.0,11,11,1
vettel,43.0,12,12,0
stroll,34.0,13,13,0
tsunoda,20.0,14,14,0
russell,16.0,15,15,0
raikkonen,10.0,16,16,0
latifi,7.0,17,17,0
giovinazzi,3.0,18,18,0
mick_schumacher,0.0,19,19,0
kubica,0.0,20,20,0
mazepin,0.0,21,21,0
max_verstappen,395.5,1,1,10
hamilton,387.5,2,2,8
bottas,226.0,3,3,1
perez,190.0,4,4,1
sainz,164.5,5,5,0
norris,160.0,6,6,0
leclerc,159.0,7,7,0
ricciardo,115.0,8,8,1
gasly,110.0,9,9,0
alonso,81.0,10,10,0
ocon,74.0,11,11,1
vettel,43.0,12,12,0
stroll,34.0,13,13,0
tsunoda,32.0,14,14,0
russell,16.0,15,15,0
raikkonen,10.0,16,16,0
latifi,7.0,17,17,0
giovinazzi,3.0,18,18,0
mick_schumacher,0.0,19,19,0
kubica,0.0,20,20,0
mazepin,0.0,21,21,0
leclerc,26.0,1,1,1
sainz,18.0,2,2,0
hamilton,15.0,3,3,0
russell,12.0,4,4,0
kevin_magnussen,10.0,5,5,0
bottas,8.0,6,6,0
ocon,6.0,7,7,0
tsunoda,4.0,8,8,0
alonso,2.0,9,9,0
zhou,1.0,10,10,0
mick_schumacher,0.0,11,11,0
stroll,0.0,12,12,0
albon,0.0,13,13,0
ricciardo,0.0,14,14,0
norris,0.0,15,15,0
latifi,0.0,16,16,0
hulkenberg,0.0,17,17,0
perez,0.0,18,18,0
max_verstappen,0.0,19,19,0
gasly,0.0,20,20,0
leclerc,45.0,1,1,1
sainz,33.0,2,2,0
max_verstappen,25.0,3,3,1
russell,22.0,4,4,0
hamilton,16.0,5,5,0
ocon,14.0,6,6,0
perez,12.0,7,7,0
kevin_magnussen,12.0,8,8,0
bottas,8.0,9,9,0
norris,6.0,10,10,0
tsunoda,4.0,11,11,0
gasly,4.0,12,12,0
alonso,2.0,13,13,0
zhou,1.0,14,14,0
mick_schumacher,0.0,15,15,0
stroll,0.0,16,16,0
hulkenberg,0.0,17,17,0
albon,0.0,18,18,0
ricciardo,0.0,19,19,0
latifi,0.0,20,20,0
leclerc,71.0,1,1,2
russell,37.0,2,2,0
sainz,33.0,3,3,0
perez,30.0,4,4,0
hamilton,28.0,5,5,0
max_verstappen,25.0,6,6,1
ocon,20.0,7,7,0
norris,16.0,8,8,0
kevin_magnussen,12.0,9,9,0
bottas,12.0,10,10,0
ricciardo,8.0,11,11,0
gasly,6.0,12,12,0
tsunoda,4.0,13,13,0
alonso,2.0,14,14,0
zhou,1.0,15,15,0
albon,1.0,16,16,0
mick_schumacher,0.0,17,17,0
stroll,0.0,18,18,0
hulkenberg,0.0,19,19,0
latifi,0.0,20,20,0
vettel,0.0,21,21,0
leclerc,86.0,1,1,2
max_verstappen,59.0,2,2,2
perez,54.0,3,3,0
russell,49.0,4,4,0
sainz,38.0,5,5,0
norris,35.0,6,6,0
hamilton,28.0,7,7,0
bottas,24.0,8,8,0
ocon,20.0,9,9,0
kevin_magnussen,15.0,10,10,0
ricciardo,11.0,11,11,0
tsunoda,10.0,12,12,0
gasly,6.0,13,13,0
vettel,4.0,14,14,0
alonso,2.0,15,15,0
zhou,1.0,16,16,0
albon,1.0,17,17,0
stroll,1.0,18,18,0
mick_schumacher,0.0,19,19,0
hulkenberg,0.0,20,20,0
latifi,0.0,21,21,0
leclerc,104.0,1,1,2
max_verstappen,85.0,2,2,3
perez,66.0,3,3,0
russell,59.0,4,4,0
sainz,53.0,5,5,0
hamilton,36.0,6,6,0
norris,35.0,7,7,0
bottas,30.0,8,8,0
ocon,24.0,9,9,0
kevin_magnussen,15.0,10,10,0
ricciardo,11.0,11,11,0
tsunoda,10.0,12,12,0
gasly,6.0,13,13,0
vettel,4.0,14,14,0
albon,3.0,15,15,0
alonso,2.0,16,16,0
stroll,2.0,17,17,0
zhou,1.0,18,18,0
mick_schumacher,0.0,19,19,0
hulkenberg,0.0,20,20,0
latifi,0.0,21,21,0
max_verstappen,110.0,1,1,4
leclerc,104.0,2,2,2
perez,85.0,3,3,0
russell,74.0,4,4,0
sainz,65.0,5,5,0
hamilton,46.0,6,6,0
norris,39.0,7,7,0
bottas,38.0,8,8,0
ocon,30.0,9,9,0
kevin_magnussen,15.0,10,10,0
tsunoda,11.0,11,11,0
ricciardo,11.0,12,12,0
gasly,6.0,13,13,0
vettel,4.0,14,14,0
alonso,4.0,15,15,0
albon,3.0,16,16,0
stroll,2.0,17,17,0
zhou,1.0,18,18,0
mick_schumacher,0.0,19,19,0
hulkenberg,0.0,20,20,0
latifi,0.0,21,21,0
max_verstappen,125.0,1,1,4
leclerc,116.0,2,2,2
perez,110.0,3,3,1
russell,84.0,4,4,0
sainz,83.0,5,5,0
hamilton,50.0,6,6,0
norris,48.0,7,7,0
bottas,40.0,8,8,0
ocon,30.0,9,9,0
kevin_magnussen,15.0,10,10,0
ricciardo,11.0,11,11,0
tsunoda,11.0,12,12,0
alonso,10.0,13,13,0
gasly,6.0,14,14,0
vettel,5.0,15,15,0
albon,3.0,16,16,0
stroll,2.0,17,17,0
zhou,1.0,18,18,0
mick_schumacher,0.0,19,19,0
hulkenberg,0.0,20,20,0
latifi,0.0,21,21,0
max_verstappen,150.0,1,1,5
perez,129.0,2,2,1
leclerc,116.0,3,3,2
russell,99.0,4,4,0
sainz,83.0,5,5,0
hamilton,62.0,6,6,0
norris,50.0,7,7,0
bottas,40.0,8,8,0
ocon,31.0,9,9,0
gasly,16.0,10,10,0
alonso,16.0,11,11,0
kevin_magnussen,15.0,12,12,0
ricciardo,15.0,13,13,0
vettel,13.0,14,14,0
tsunoda,11.0,15,15,0
albon,3.0,16,16,0
stroll,2.0,17,17,0
zhou,1.0,18,18,0
mick_schumacher,0.0,19,19,0
hulkenberg,0.0,20,20,0
latifi,0.0,21,21,0
max_verstappen,175.0,1,1,6
perez,129.0,2,2,1
leclerc,126.0,3,3,2
russell,111.0,4,4,0
sainz,102.0,5,5,0
hamilton,77.0,6,6,0
norris,50.0,7,7,0
bottas,46.0,8,8,0
ocon,39.0,9,9,0
alonso,18.0,10,10,0
gasly,16.0,11,11,0
kevin_magnussen,15.0,12,12,0
ricciardo,15.0,13,13,0
vettel,13.0,14,14,0
tsunoda,11.0,15,15,0
zhou,5.0,16,16,0
albon,3.0,17,17,0
stroll,3.0,18,18,0
mick_schumacher,0.0,19,19,0
hulkenberg,0.0,20,20,0
latifi,0.0,21,21,0
max_verstappen,181.0,1,1,6
perez,147.0,2,2,1
leclerc,138.0,3,3,2
sainz,127.0,4,4,1
russell,111.0,5,5,0
hamilton,93.0,6,6,0
norris,58.0,7,7,0
bottas,46.0,8,8,0
ocon,39.0,9,9,0
alonso,28.0,10,10,0
gasly,16.0,11,11,0
kevin_magnussen,16.0,12,12,0
vettel,15.0,13,13,0
ricciardo,15.0,14,14,0
tsunoda,11.0,15,15,0
zhou,5.0,16,16,0
mick_schumacher,4.0,17,17,0
albon,3.0,18,18,0
stroll,3.0,19,19,0
latifi,0.0,20,20,0
hulkenberg,0.0,21,21,0
max_verstappen,208.0,1,1,6
leclerc,170.0,2,2,3
perez,151.0,3,3,1
sainz,133.0,4,4,1
russell,128.0,5,5,0
hamilton,109.0,6,6,0
norris,64.0,7,7,0
ocon,52.0,8,8,0
bottas,46.0,9,9,0
alonso,29.0,10,10,0
kevin_magnussen,22.0,11,11,0
ricciardo,17.0,12,12,0
gasly,16.0,13,13,0
vettel,15.0,14,14,0
mick_schumacher,12.0,15,15,0
tsunoda,11.0,16,16,0
zhou,5.0,17,17,0
albon,3.0,18,18,0
stroll,3.0,19,19,0
latifi,0.0,20,20,0
hulkenberg,0.0,21,21,0
max_verstappen,233.0,1,1,7
leclerc,170.0,2,2,3
perez,163.0,3,3,1
sainz,144.0,4,4,1
russell,143.0,5,5,0
hamilton,127.0,6,6,0
norris,70.0,7,7,0
ocon,56.0,8,8,0
bottas,46.0,9,9,0
alonso,37.0,10,10,0
kevin_magnussen,22.0,11,11,0
ricciardo,19.0,12,12,0
gasly,16.0,13,13,0
vettel,15.0,14,14,0
mick_schumacher,12.0,15,15,0
tsunoda,11.0,16,16,0
zhou,5.0,17,17,0
stroll,4.0,18,18,0
albon,3.0,19,19,0
latifi,0.0,20,20,0
hulkenberg,0.0,21,21,0
max_verstappen,258.0,1,1,8
leclerc,178.0,2,2,3
perez,173.0,3,3,1
russell,158.0,4,4,0
sainz,156.0,5,5,1
hamilton,146.0,6,6,0
norris,76.0,7,7,0
ocon,58.0,8,8,0
bottas,46.0,9,9,0
alonso,41.0,10,10,0
kevin_magnussen,22.0,11,11,0
ricciardo,19.0,12,12,0
gasly,16.0,13,13,0
vettel,16.0,14,14,0
mick_schumacher,12.0,15,15,0
tsunoda,11.0,16,16,0
zhou,5.0,17,17,0
stroll,4.0,18,18,0
albon,3.0,19,19,0
latifi,0.0,20,20,0
hulkenberg,0.0,21,21,0
max_verstappen,284.0,1,1,9
perez,191.0,2,2,1
leclerc,186.0,3,3,3
sainz,171.0,4,4,1
russell,170.0,5,5,0
hamilton,146.0,6,6,0
norris,76.0,7,7,0
ocon,64.0,8,8,0
alonso,51.0,9,9,0
bottas,46.0,10,10,0
kevin_magnussen,22.0,11,11,0
vettel,20.0,12,12,0
ricciardo,19.0,13,13,0
gasly,18.0,14,14,0
mick_schumacher,12.0,15,15,0
tsunoda,11.0,16,16,0
zhou,5.0,17,17,0
albon,4.0,18,18,0
stroll,4.0,19,19,0
latifi,0.0,20,20,0
hulkenberg,0.0,21,21,0
max_verstappen,310.0,1,1,10
leclerc,201.0,2,2,3
perez,201.0,3,3,1
russell,188.0,4,4,0
sainz,175.0,5,5,1
hamilton,158.0,6,6,0
norris,82.0,7,7,0
ocon,66.0,8,8,0
alonso,59.0,9,9,0
bottas,46.0,10,10,0
kevin_magnussen,22.0,11,11,0
vettel,20.0,12,12,0
ricciardo,19.0,13,13,0
gasly,18.0,14,14,0
mick_schumacher,12.0,15,15,0
tsunoda,11.0,16,16,0
zhou,5.0,17,17,0
stroll,5.0,18,18,0
albon,4.0,19,19,0
latifi,0.0,20,20,0
hulkenberg,0.0,21,21,0
max_verstappen,335.0,1,1,11
leclerc,219.0,2,2,3
perez,210.0,3,3,1
russell,203.0,4,4,0
sainz,187.0,5,5,1
hamilton,168.0,6,6,0
norris,88.0,7,7,0
ocon,66.0,8,8,0
alonso,59.0,9,9,0
bottas,46.0,10,10,0
gasly,22.0,11,11,0
kevin_magnussen,22.0,12,12,0
vettel,20.0,13,13,0
ricciardo,19.0,14,14,0
mick_schumacher,12.0,15,15,0
tsunoda,11.0,16,16,0
zhou,6.0,17,17,0
